Region_Name,Country_Name,Year,Sex,Number,Percent_cause_specific_deaths,Death_rate_per_100000
Asia,Kuwait,2022,Male,0.0,,
Asia,Lebanon,2023,Male,118.0,1.05159968,3.55131164
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,0.0,0.0,0.0
Asia,Lebanon,2023,Male,4.0,0.86206897,2.01831622
Asia,Lebanon,2023,Male,4.0,0.61068702,1.97957083
Asia,Lebanon,2023,Male,11.0,1.171459,6.65899873
Asia,Lebanon,2023,Male,10.0,0.92081031,9.53216151
Asia,Lebanon,2023,Male,20.0,1.68918919,28.61967316
Asia,Lebanon,2023,Male,21.0,1.625387,48.49436542
Asia,Lebanon,2023,Male,21.0,1.68539326,85.05467801
Asia,Lebanon,2023,Male,27.0,1.3733469,140.47135945
Asia,Lebanon,2023,Male,0.0,,
Europe,Lithuania,2023,Male,532.0,2.9429662,39.38229026
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,0.0,0.0,0.0
Europe,Lithuania,2023,Male,2.0,0.32948929,2.11148649
Europe,Lithuania,2023,Male,4.0,0.41623309,4.0243473
Europe,Lithuania,2023,Male,8.0,0.6028636,8.26360913
Europe,Lithuania,2023,Male,40.0,1.97921821,40.45184713
Europe,Lithuania,2023,Male,39.0,1.79310345,53.37932167
Europe,Lithuania,2023,Male,77.0,3.43137255,145.45317163
Europe,Lithuania,2023,Male,81.0,3.75,236.15848859
Europe,Lithuania,2023,Male,110.0,4.82667837,427.16787698
Europe,Lithuania,2023,Male,171.0,5.28430161,937.60280733
Europe,Lithuania,2023,Male,0.0,,
Europe,Luxembourg,2023,Male,50.0,2.54712175,14.9093956
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,0.0,0.0,0.0
Europe,Luxembourg,2023,Male,1.0,1.06382979,4.18296279
Europe,Luxembourg,2023,Male,1.0,0.7518797,5.07215135
Europe,Luxembourg,2023,Male,3.0,1.79640719,19.87083954
Europe,Luxembourg,2023,Male,7.0,3.24074074,59.5288715
Europe,Luxembourg,2023,Male,5.0,1.83823529,58.2072177
Europe,Luxembourg,2023,Male,12.0,4.18118467,218.08268969
Europe,Luxembourg,2023,Male,21.0,3.31753555,462.70794315
Europe,Luxembourg,2023,Male,0.0,,
Europe,Latvia,2023,Male,407.0,3.08099924,46.7530737
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,0.0,0.0,0.0
Europe,Latvia,2023,Male,1.0,0.21881838,1.61222713
Europe,Latvia,2023,Male,2.0,0.29239766,3.21652005
Europe,Latvia,2023,Male,6.0,0.62695925,10.30095971
Europe,Latvia,2023,Male,30.0,2.13371266,50.7039397
Europe,Latvia,2023,Male,44.0,2.55962769,91.85228483
Europe,Latvia,2023,Male,67.0,3.81766382,189.76406945
Europe,Latvia,2023,Male,68.0,4.5729657,302.37004758
Europe,Latvia,2023,Male,105.0,6.22406639,608.34298957
Europe,Latvia,2023,Male,84.0,3.97350993,746.40127955
Europe,Latvia,2023,Male,0.0,,
Europe,Latvia,2022,Male,423.0,2.95576829,48.58221478
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,0.0,0.0,0.0
Europe,Latvia,2022,Male,1.0,0.12484395,1.62103454
Europe,Latvia,2022,Male,13.0,1.26091174,22.02605852
Europe,Latvia,2022,Male,34.0,2.19638243,57.23520302
Europe,Latvia,2022,Male,46.0,2.61512223,99.86756692
Europe,Latvia,2022,Male,60.0,3.20512821,170.53690703
Europe,Latvia,2022,Male,77.0,4.71813725,349.76152623
Europe,Latvia,2022,Male,103.0,5.28476142,577.8401122
Europe,Latvia,2022,Male,89.0,3.94853594,828.67783985
Europe,Latvia,2022,Male,0.0,0.0,
Europe,Republic of Moldova,2023,Male,297.0,1.63582287,25.80218068
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2023,Male,1.0,0.18587361,1.17570983
Europe,Republic of Moldova,2023,Male,3.0,0.36719706,3.84600592
Europe,Republic of Moldova,2023,Male,5.0,0.48496605,6.61244462
Europe,Republic of Moldova,2023,Male,14.0,0.91863517,18.54083619
Europe,Republic of Moldova,2023,Male,27.0,1.08827086,31.67192577
Europe,Republic of Moldova,2023,Male,54.0,1.79104478,78.91448739
Europe,Republic of Moldova,2023,Male,89.0,2.8307888,174.08142708
Europe,Republic of Moldova,2023,Male,39.0,2.6458616,213.75719375
Europe,Republic of Moldova,2023,Male,43.0,2.52495596,355.9602649
Europe,Republic of Moldova,2023,Male,22.0,1.53203343,366.94187307
Europe,Republic of Moldova,2023,Male,0.0,,
Europe,Republic of Moldova,2022,Male,273.0,1.40143737,22.8374675
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,1.0,0.44247788,1.05019402
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2022,Male,1.0,0.11918951,1.23782292
Europe,Republic of Moldova,2022,Male,5.0,0.47483381,6.49519356
Europe,Republic of Moldova,2022,Male,10.0,0.59916117,12.73244673
Europe,Republic of Moldova,2022,Male,46.0,1.69679085,52.8061898
Europe,Republic of Moldova,2022,Male,53.0,1.72022071,79.87340818
Europe,Republic of Moldova,2022,Male,59.0,1.88498403,120.64946219
Europe,Republic of Moldova,2022,Male,49.0,2.85381479,291.10351998
Europe,Republic of Moldova,2022,Male,33.0,1.72684458,267.37967914
Europe,Republic of Moldova,2022,Male,16.0,0.88740987,265.89115081
Europe,Republic of Moldova,2022,Male,0.0,,
Europe,Republic of Moldova,2021,Male,279.0,1.18426079,22.57856978
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2021,Male,1.0,0.10834236,1.2060253
Europe,Republic of Moldova,2021,Male,3.0,0.23866348,3.83685685
Europe,Republic of Moldova,2021,Male,7.0,0.3468781,8.4846428
Europe,Republic of Moldova,2021,Male,37.0,1.13011607,42.17966256
Europe,Republic of Moldova,2021,Male,62.0,1.65952891,93.80011498
Europe,Republic of Moldova,2021,Male,81.0,2.22588623,180.19220502
Europe,Republic of Moldova,2021,Male,41.0,1.71619925,227.61339033
Europe,Republic of Moldova,2021,Male,29.0,1.25161847,235.5425601
Europe,Republic of Moldova,2021,Male,18.0,0.84427767,284.58498024
Europe,Republic of Moldova,2021,Male,0.0,,
Europe,Republic of Moldova,2020,Male,262.0,1.22785641,20.83171
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,1.0,0.23980815,1.00546976
Europe,Republic of Moldova,2020,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2020,Male,1.0,0.11560694,1.20653459
Europe,Republic of Moldova,2020,Male,4.0,0.33195021,5.07350237
Europe,Republic of Moldova,2020,Male,10.0,0.48732943,11.44610031
Europe,Republic of Moldova,2020,Male,34.0,1.14864865,39.19489083
Europe,Republic of Moldova,2020,Male,60.0,1.74621653,89.37216057
Europe,Republic of Moldova,2020,Male,59.0,2.05217391,149.28772045
Europe,Republic of Moldova,2020,Male,45.0,2.03989121,221.5875517
Europe,Republic of Moldova,2020,Male,25.0,1.24688279,201.01310605
Europe,Republic of Moldova,2020,Male,23.0,1.24458874,346.38554217
Europe,Republic of Moldova,2020,Male,0.0,,
Europe,Republic of Moldova,2019,Male,258.0,1.32416342,20.28093019
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,0.0,0.0,0.0
Europe,Republic of Moldova,2019,Male,1.0,0.11210762,1.21776722
Europe,Republic of Moldova,2019,Male,5.0,0.40683483,6.24929695
Europe,Republic of Moldova,2019,Male,9.0,0.43206913,9.77262362
Europe,Republic of Moldova,2019,Male,33.0,1.23595506,38.86033243
Europe,Republic of Moldova,2019,Male,49.0,1.59297789,71.96304918
Europe,Republic of Moldova,2019,Male,45.0,2.36842105,137.55158184
Europe,Republic of Moldova,2019,Male,53.0,2.44803695,239.01328102
Europe,Republic of Moldova,2019,Male,39.0,2.07116304,303.58463395
Europe,Republic of Moldova,2019,Male,24.0,1.39697322,359.30833146
Europe,Republic of Moldova,2019,Male,0.0,,
Asia,Maldives,2021,Male,10.0,1.10864745,2.91331999
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,1.0,1.63934426,26.97599137
Asia,Maldives,2021,Male,0.0,0.0,0.0
Asia,Maldives,2021,Male,2.0,1.78571429,97.94319295
Asia,Maldives,2021,Male,2.0,1.47058824,135.50135501
Asia,Maldives,2021,Male,5.0,2.90697674,506.07287449
Asia,Maldives,2021,Male,0.0,0.0,
Asia,Maldives,2020,Male,6.0,0.82530949,1.74963841
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,1.0,2.38095238,30.26634383
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,0.0,0.0,0.0
Asia,Maldives,2020,Male,2.0,2.24719101,141.24293785
Asia,Maldives,2020,Male,3.0,2.47933884,342.85714286
Asia,Maldives,2020,Male,0.0,0.0,
Central and South America,Mexico,2022,Male,7151.0,1.54214425,11.11044009
Central and South America,Mexico,2022,Male,0.0,0.0,0.0
Central and South America,Mexico,2022,Male,0.0,0.0,0.0
Central and South America,Mexico,2022,Male,0.0,0.0,0.0
Central and South America,Mexico,2022,Male,0.0,0.0,0.0
Central and South America,Mexico,2022,Male,0.0,0.0,0.0
Central and South America,Mexico,2022,Male,1.0,0.00913075,0.0180179
Central and South America,Mexico,2022,Male,0.0,0.0,0.0
Central and South America,Mexico,2022,Male,0.0,0.0,0.0
Central and South America,Mexico,2022,Male,4.0,0.02572347,0.08987385
Central and South America,Mexico,2022,Male,7.0,0.03863348,0.17041552
Central and South America,Mexico,2022,Male,30.0,0.13042344,0.77695771
Central and South America,Mexico,2022,Male,83.0,0.30298606,2.43208548
Central and South America,Mexico,2022,Male,231.0,0.70622764,8.0345255
Central and South America,Mexico,2022,Male,449.0,1.17971624,19.36268728
Central and South America,Mexico,2022,Male,750.0,1.80910341,42.31650716
Central and South America,Mexico,2022,Male,1011.0,2.29043951,81.90864148
Central and South America,Mexico,2022,Male,1350.0,2.9778317,165.67730724
Central and South America,Mexico,2022,Male,1335.0,3.06938888,268.34818126
Central and South America,Mexico,2022,Male,1900.0,2.75930175,449.28516366
Central and South America,Mexico,2022,Male,0.0,0.0,
Europe,North Macedonia,2023,Male,204.0,1.91729323,22.52150307
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,0.0,0.0,0.0
Europe,North Macedonia,2023,Male,1.0,0.43478261,1.59423525
Europe,North Macedonia,2023,Male,2.0,0.57803468,3.28450371
Europe,North Macedonia,2023,Male,5.0,0.74850299,8.01282051
Europe,North Macedonia,2023,Male,8.0,0.79286422,13.38217828
Europe,North Macedonia,2023,Male,24.0,1.57790927,43.34007512
Europe,North Macedonia,2023,Male,50.0,3.07125307,116.43341173
Europe,North Macedonia,2023,Male,43.0,2.680798,164.9342181
Europe,North Macedonia,2023,Male,49.0,3.01167793,318.07854593
Europe,North Macedonia,2023,Male,22.0,1.35718692,257.67158585
Europe,North Macedonia,2023,Male,0.0,,
Europe,North Macedonia,2022,Male,215.0,1.8115942,23.67411208
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,0.0,0.0,0.0
Europe,North Macedonia,2022,Male,3.0,0.69605568,4.87733502
Europe,North Macedonia,2022,Male,4.0,0.5952381,6.38070475
Europe,North Macedonia,2022,Male,10.0,0.89525515,16.53630546
Europe,North Macedonia,2022,Male,29.0,1.95549562,52.50864582
Europe,North Macedonia,2022,Male,42.0,2.26659471,101.10493248
Europe,North Macedonia,2022,Male,51.0,2.78840897,205.96906425
Europe,North Macedonia,2022,Male,43.0,2.32432432,288.30036876
Europe,North Macedonia,2022,Male,33.0,1.66414523,393.93577653
Europe,North Macedonia,2022,Male,0.0,,
Europe,Malta,2022,Male,43.0,1.97338229,15.48600857
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,1.0,1.36986301,6.67824229
Europe,Malta,2022,Male,0.0,0.0,0.0
Europe,Malta,2022,Male,3.0,1.69491525,20.88263957
Europe,Malta,2022,Male,9.0,2.96052632,67.42078058
Europe,Malta,2022,Male,12.0,3.10077519,119.46241911
Europe,Malta,2022,Male,8.0,2.5477707,174.14018285
Europe,Malta,2022,Male,10.0,1.64203612,276.9315979
Europe,Malta,2022,Male,0.0,,
Europe,Malta,2021,Male,49.0,2.34786775,18.22150658
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,0.0,0.0,0.0
Europe,Malta,2021,Male,6.0,3.2967033,42.02269225
Europe,Malta,2021,Male,7.0,2.23642173,50.93502147
Europe,Malta,2021,Male,16.0,5.12820513,176.58095133
Europe,Malta,2021,Male,8.0,2.19178082,163.83370879
Europe,Malta,2021,Male,12.0,2.28136882,341.49117814
Europe,Malta,2021,Male,0.0,,
Asia,Mongolia,2023,Male,22.0,0.20291459,1.31357321
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,1.0,0.74626866,0.93088201
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,0.0,0.0,0.0
Asia,Mongolia,2023,Male,1.0,0.08012821,1.43550286
Asia,Mongolia,2023,Male,3.0,0.21961933,5.57848935
Asia,Mongolia,2023,Male,6.0,0.54495913,18.78404608
Asia,Mongolia,2023,Male,4.0,0.58479532,24.23654872
Asia,Mongolia,2023,Male,1.0,0.17301038,10.71926252
Asia,Mongolia,2023,Male,4.0,0.69444444,62.43171531
Asia,Mongolia,2023,Male,2.0,0.38240918,59.45303211
Asia,Mongolia,2023,Male,0.0,,
Asia,Mongolia,2022,Male,28.0,0.24647887,1.68769352
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,1.0,0.43290043,0.86952741
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,1.0,0.09363296,1.01001939
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,0.0,0.0,0.0
Asia,Mongolia,2022,Male,4.0,0.28776978,7.84221464
Asia,Mongolia,2022,Male,2.0,0.18921476,6.85941626
Asia,Mongolia,2022,Male,2.0,0.26990553,13.02252898
Asia,Mongolia,2022,Male,8.0,1.31578947,87.12698758
Asia,Mongolia,2022,Male,7.0,1.26126126,110.06289308
Asia,Mongolia,2022,Male,3.0,0.6772009,94.45843829
Asia,Mongolia,2022,Male,0.0,,
Africa,Mauritius,2023,Male,119.0,1.80713743,19.10673601
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,1.0,0.41493776,2.05871454
Africa,Mauritius,2023,Male,0.0,0.0,0.0
Africa,Mauritius,2023,Male,2.0,0.46948357,5.09385426
Africa,Mauritius,2023,Male,4.0,0.64205457,9.07976574
Africa,Mauritius,2023,Male,11.0,1.34803922,28.3446712
Africa,Mauritius,2023,Male,15.0,1.78784267,49.09180167
Africa,Mauritius,2023,Male,24.0,2.64026403,105.34632605
Africa,Mauritius,2023,Male,22.0,3.25443787,185.66967677
Africa,Mauritius,2023,Male,15.0,2.76243094,271.19869825
Africa,Mauritius,2023,Male,25.0,3.88802488,656.68505385
Africa,Mauritius,2023,Male,0.0,,
Central and South America,Nicaragua,2022,Male,218.0,1.49653326,6.52520345
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,0.0,0.0,0.0
Central and South America,Nicaragua,2022,Male,1.0,0.14556041,0.46300155
Central and South America,Nicaragua,2022,Male,1.0,0.13755158,0.58684757
Central and South America,Nicaragua,2022,Male,2.0,0.25094103,1.5027538
Central and South America,Nicaragua,2022,Male,10.0,1.00806452,9.18627937
Central and South America,Nicaragua,2022,Male,15.0,1.27226463,16.05720647
Central and South America,Nicaragua,2022,Male,28.0,2.11161388,38.39771808
Central and South America,Nicaragua,2022,Male,24.0,1.89873418,55.429812
Central and South America,Nicaragua,2022,Male,41.0,3.19812793,147.93966948
Central and South America,Nicaragua,2022,Male,42.0,3.59281437,219.4242725
Central and South America,Nicaragua,2022,Male,54.0,2.73141123,401.06951872
Central and South America,Nicaragua,2022,Male,0.0,,
Europe,Netherlands,2023,Male,3229.0,3.84775796,36.3429514
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,0.0,0.0,0.0
Europe,Netherlands,2023,Male,6.0,0.32085561,0.95717595
Europe,Netherlands,2023,Male,35.0,1.12612613,5.51559811
Europe,Netherlands,2023,Male,114.0,2.44006849,19.21339679
Europe,Netherlands,2023,Male,226.0,3.28918644,44.10840519
Europe,Netherlands,2023,Male,421.0,4.20621441,93.41398148
Europe,Netherlands,2023,Male,661.0,4.68329318,176.41344265
Europe,Netherlands,2023,Male,708.0,4.78281429,332.26333277
Europe,Netherlands,2023,Male,1058.0,4.2298005,717.65791187
Europe,Netherlands,2023,Male,0.0,,
